date of purchase,book TITLE,price of  book ,qty of book ,after cut charges paybele
28-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,306
28-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,306
28-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,306
28-06-2021,Physical Education A Key to Success,700,1,438
28-06-2021,Subject Judicial Process,900,1,281
28-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
28-06-2021,Physical Education Universe,500,1,319
28-06-2021,Physical Education Universe,500,1,319
28-06-2021,Physical Education Universe,500,1,319
28-06-2021,Physical Education Universe,500,1,319
28-06-2021,Physical Education Universe,500,1,344
28-06-2021,UGC NET Paper-II Manovigyan,350,1,236
28-06-2021,Fundamental of Yogic Practices,1500,1,1000
29-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,0
29-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
29-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
29-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
29-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
29-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
29-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
29-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
29-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
29-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
29-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
29-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
29-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
29-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,406
29-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
29-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
29-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
29-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
29-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
29-06-2021,SAMPURN SHARIRIK SHIKSHA,500,3,948
29-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
29-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
29-06-2021,Physical Education Universe,500,1,319
29-06-2021,BE AN OUTSTANDING COMPANY SECRETARY,150,1,0
29-06-2021,Physical Education A Key to Success,700,1,487
29-06-2021,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1856
29-06-2021,Physical Education and Sports Science,700,1,487
29-06-2021,Physical Education and Sports Science,700,1,459
29-06-2021,Sharir Rachna Avm Vyayam Kriya Vigyan,400,1,219
29-06-2021,Physical Education and Sports Science,700,1,459
29-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
30-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
30-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
30-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
30-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
30-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
30-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
30-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
30-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
30-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
30-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,706
30-06-2021,Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla),650,1,0
30-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
30-06-2021,Physical Education Universe,500,1,344
30-06-2021,Physical Education Universe,500,1,344
30-06-2021,Physical Education Universe,500,1,344
30-06-2021,Physical Education Universe,500,1,344
30-06-2021,Physical Education Universe,500,1,344
30-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
30-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,306
30-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
30-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
30-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
30-06-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
30-06-2021,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1827
30-06-2021,Physical Education and Sports Science,700,1,459
30-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
30-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
30-06-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
01-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
01-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,306
01-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
01-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
01-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
01-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
01-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
01-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
01-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
01-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
01-07-2021,Physical Education and Sports Science,700,1,477
01-07-2021,Physical Education and Sports Science,700,1,477
01-07-2021,Physical Education Universe,500,1,344
02-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
02-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
02-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
02-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
02-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
02-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
02-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
02-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
02-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
02-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
02-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,306
02-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
02-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
02-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
02-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
02-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
02-07-2021,Physical Education Universe,500,1,344
02-07-2021,Physical Education Universe,500,1,344
02-07-2021,Physical Education Universe,500,1,319
02-07-2021,Physical Education Universe,500,1,319
02-07-2021,Sharir Rachna Avm Vyayam Kriya Vigyan,400,1,219
02-07-2021,Sharir Rachna Avm Vyayam Kriya Vigyan,400,1,219
02-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
02-07-2021,Khelo Ke Niyum - 2021,350,1,164
02-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
02-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
03-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
03-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,306
03-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
03-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
03-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
03-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,369
03-07-2021,Physical Education Universe,500,1,344
03-07-2021,Physical Education Universe,500,1,344
03-07-2021,Physical Education Universe,500,1,319
03-07-2021,"UGC Net Digest on Paper II & III (1. Novels and Drama, 2. Poetry, 3. Literary Theory) (In 3 Vol.)",2000,1,1032
03-07-2021,ugc net examination labrery sceince,300,1,156
03-07-2021,Physical Education A Key to Success,700,1,487
03-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
03-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,697
03-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,697
03-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
03-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
03-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
03-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
03-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
03-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
03-07-2021,Physical Education and Sports Science,700,1,428
03-07-2021,Physical Education and Sports Science,700,1,428
03-07-2021,Physical Education and Sports Science,700,1,477
05-07-2021,Physical Education Universe,500,1,356
05-07-2021,Physical Education Universe,500,1,356
05-07-2021,Physical Education Universe,500,1,319
05-07-2021,Physical Education Universe,500,1,344
05-07-2021,Physical Education Universe,500,1,344
05-07-2021,Physical Education Universe,500,1,344
05-07-2021,Physical Education Universe,500,1,344
05-07-2021,Physical Education Universe,500,1,360
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,Physical Education Universe,500,1,344
05-07-2021,Physical Education Universe,500,1,344
05-07-2021,Physical Education Universe,500,1,344
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,294
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,2,619
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
05-07-2021,Physical Education Universe,500,1,344
05-07-2021,Physical Education Universe,500,1,344
05-07-2021,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1827
05-07-2021,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1782
05-07-2021,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1782
05-07-2021,Physical Education A Key to Success,700,1,487
05-07-2021,Physical Education and Sports Science,700,1,477
05-07-2021,Physical Education and Sports Science,700,1,477
05-07-2021,Fundamental of Yogic Practices,1500,1,1000
05-07-2021,Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla),650,1,469
05-07-2021,UGC Net Paper-II Grah Vigyan,250,1,176
05-07-2021,U.G.C. Net Examination Physical Education,600,1,324
05-07-2021,Sports and Games - Rules and Regulation,350,1,169
06-07-2021,Physical Education Universe,500,1,344
06-07-2021,Physical Education Universe,500,1,344
06-07-2021,Physical Education Universe,500,1,344
06-07-2021,Physical Education Universe,500,1,344
06-07-2021,Physical Education Universe,500,1,344
06-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,0
06-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
06-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
06-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
06-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
06-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
06-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
06-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
06-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
06-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
06-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
06-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
06-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
06-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,310
06-07-2021,Physical Education and Sports Science,700,1,477
06-07-2021,Khelo Ke Niyum - 2021,350,1,139
06-07-2021,Sharir Rachna Avm Vyayam Kriya Vigyan,400,1,219
06-07-2021,PTI Sharirik Shikshak Bharti,400,1,119
07-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
07-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
07-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
07-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
07-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
07-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
07-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
07-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
07-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
07-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
07-07-2021,Physical Education and Sports Science,700,1,458
07-07-2021,Physical Education and Sports Science,700,1,507
07-07-2021,Physical Education and Sports Science,700,1,507
07-07-2021,Physical Education and Sports Science,700,1,507
07-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,0
07-07-2021,PTI Sharirik Shikshak Bharti,400,1,119
07-07-2021,Khelo Ke Niyum - 2021,350,1,164
08-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
08-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
08-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
08-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
08-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
08-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
08-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
08-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
08-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
08-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
08-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
08-07-2021,Physical Education and Sports Science,700,1,458
08-07-2021,Physical Education and Sports Science,700,1,507
08-07-2021,Physical Education and Sports Science,700,1,507
08-07-2021,Physical Education and Sports Science,700,1,507
08-07-2021,Fundamental of Yogic Practices,1500,1,1000
08-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,369
08-07-2021,UGC NET Paper-II Manovigyan,400,1,217
08-07-2021,"UGC Net Digest on Paper II & III (1. Novels and Drama, 2. Poetry, 3. Literary Theory) (In 3 Vol.)",2000,1,1032
09-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
09-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
09-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
09-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
09-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
09-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
09-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
09-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
09-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
09-07-2021,Physical Education Universe,500,1,344
09-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Physical Education and Sports Science,700,1,507
10-07-2021,Physical Education and Sports Science,700,1,507
10-07-2021,Physical Education and Sports Science,700,1,507
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
10-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
12-07-2021,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.)",700,1,458
13-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,718
13-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
13-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
13-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
13-07-2021,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.)",700,1,507
13-07-2021,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.)",700,1,507
14-07-2021,U.G.C. Net Examination Physical Education (in Hindi) - (10 Years Solved Question Paper - 2008-2017),600,1,328
14-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
14-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
14-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
14-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
14-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
14-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
14-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
14-07-2021,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.)",700,1,507
14-07-2021,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.)",700,1,507
14-07-2021,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.)",700,1,0
14-07-2021,SAMPURN SHARIRIK SHIKSHA,500,1,369
15-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
15-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
15-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
15-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
15-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
15-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
15-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
15-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
15-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
15-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
15-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
15-07-2021,Sharirik shiksha ek samagra adhyayan,1170,2,1434
15-07-2021,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1532
15-07-2021,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1532
16-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
16-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
16-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
16-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
16-07-2021,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.)",700,1,507
16-07-2021,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1532
16-07-2021,"UGC NET DIGEST PRASHN PATRA -2, SHARIRIK SHIKSHA (PRATHAM SANSKARAN) - TEEN KHANDO ME",2200,1,1462
16-07-2021,Khelo Ke Niyum - 2021,350,1,139
16-07-2021,Khelo Ke Niyum - 2021,350,1,139
17-07-2021,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.)",700,1,507
17-07-2021,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.)",700,1,507
17-07-2021,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1606
17-07-2021,Sharirik shiksha ek samagra adhyayan,1170,1,726
